ds,y
2016-12-22,356
2016-12-23,356
2016-12-24,356
2016-12-25,363
2016-12-26,366
2016-12-27,370
2016-12-28,372
2016-12-29,372
2016-12-30,372
2016-12-31,358
2017-1-1,358
2017-1-2,358
2017-1-3,358
2017-1-4,342
2017-1-5,342
2017-1-6,342
2017-1-7,342
2017-1-8,342
2017-1-9,342
2017-1-10,342
2017-1-11,342
2017-1-12,342
2017-1-13,345
2017-1-14,342
2017-1-15,345
2017-1-16,345
2017-1-17,327
2017-1-18,317
2017-1-19,317
2017-1-20,317
2017-1-21,317
2017-1-22,317
2017-1-23,317
2017-1-24,320
2017-1-25,322
2017-1-26,322
2017-1-27,322
2017-1-28,322
2017-1-29,322
2017-1-30,322
2017-1-31,322
2017-2-1,322
2017-2-2,305
2017-2-3,305
2017-2-4,297
2017-2-5,292
2017-2-6,292
2017-2-7,292
2017-2-8,292
2017-2-9,292
2017-2-10,292
2017-2-11,292
2017-2-12,292
2017-2-13,292
2017-2-14,297
2017-2-15,304
2017-2-16,307
2017-2-17,309
2017-2-18,311
2017-2-19,317
2017-2-20,320
2017-2-21,325
2017-2-22,332
2017-2-23,335
2017-2-24,338
2017-2-25,341
2017-2-26,346
2017-2-27,349
2017-2-28,352
2017-3-1,355
2017-3-2,355
2017-3-3,355
2017-3-4,342
2017-3-5,327
2017-3-6,327
2017-3-7,327
2017-3-8,327
2017-3-9,317
2017-3-10,317
2017-3-11,302
2017-3-12,302
2017-3-13,302
2017-3-14,302
2017-3-15,302
2017-3-16,302
2017-3-17,307
2017-3-18,312
2017-3-19,312
2017-3-20,312
2017-3-21,314
2017-3-22,319
2017-3-23,319
2017-3-24,319
2017-3-25,321
2017-3-26,321
2017-3-27,321
2017-3-28,321
2017-3-29,321
2017-3-30,321
2017-3-31,321
2017-4-1,321
2017-4-2,306
2017-4-3,306
2017-4-4,292
2017-4-5,292
2017-4-6,292
2017-4-7,292
2017-4-8,292
2017-4-9,272
2017-4-10,272
2017-4-11,272
2017-4-12,272
2017-4-13,245
2017-4-14,245
2017-4-15,247
2017-4-16,249
2017-4-17,251
2017-4-18,253
2017-4-19,253
2017-4-20,253
2017-4-21,253
2017-4-22,253
2017-4-23,253
2017-4-24,253
2017-4-25,253
2017-4-26,255
2017-4-27,258
2017-4-28,263
2017-4-29,268
2017-4-30,273
2017-5-1,278
2017-5-2,283
2017-5-3,290
2017-5-4,299
2017-5-5,307
2017-5-6,315
2017-5-7,323
2017-5-8,333
2017-5-9,343
2017-5-10,353
2017-5-11,363
2017-5-12,371
2017-5-13,374
2017-5-14,374
2017-5-15,374
2017-5-16,374
2017-5-17,362
2017-5-18,342
2017-5-19,342
2017-5-20,322
2017-5-21,302
2017-5-22,302
2017-5-23,302
2017-5-24,302
2017-5-25,302
2017-5-26,307
2017-5-27,307
2017-5-28,307
2017-5-29,307
2017-5-30,307
2017-5-31,307
2017-6-1,312
2017-6-2,317
2017-6-3,322
2017-6-4,327
2017-6-5,332
2017-6-6,337
2017-6-7,342
2017-6-8,346
2017-6-9,351
2017-6-10,356
2017-6-11,361
2017-6-12,366
2017-6-13,370
2017-6-14,374
2017-6-15,377
2017-6-16,380
2017-6-17,382
2017-6-18,384
2017-6-19,384
2017-6-20,384
2017-6-21,384
2017-6-22,384
2017-6-23,384
2017-6-24,384
2017-6-25,384
2017-6-26,384
2017-6-27,384
2017-6-28,384
2017-6-29,384
2017-6-30,384
2017-7-1,384
2017-7-2,384
2017-7-3,384
2017-7-4,386
2017-7-5,386
2017-7-6,386
2017-7-7,386
2017-7-8,386
2017-7-9,366
2017-7-10,352
2017-7-11,352
2017-7-12,352
2017-7-13,352
2017-7-14,332
2017-7-15,332
2017-7-16,332
2017-7-17,332
2017-7-18,322
2017-7-19,322
2017-7-20,322
2017-7-21,312
2017-7-22,312
2017-7-23,312
2017-7-24,312
2017-7-25,312
2017-7-26,312
2017-7-27,312
2017-7-28,312
2017-7-29,312
2017-7-30,312
2017-7-31,312
2017-8-1,312
2017-8-2,312
2017-8-3,312
2017-8-4,312
2017-8-5,315
2017-8-6,315
2017-8-7,320
2017-8-8,323
2017-8-9,326
2017-8-10,332
2017-8-11,337
2017-8-12,340
2017-8-13,345
2017-8-14,350
2017-8-15,353
2017-8-16,355
2017-8-17,357
2017-8-18,357
2017-8-19,357
2017-8-20,357
2017-8-21,357
2017-8-22,357
2017-8-23,357
2017-8-24,357
2017-8-25,357
2017-8-26,357
2017-8-27,357
2017-8-28,357
2017-8-29,357
2017-8-30,357
2017-8-31,357
2017-9-1,357
2017-9-2,357
2017-9-3,362
2017-9-4,362
2017-9-5,367
2017-9-6,370
2017-9-7,370
2017-9-8,370
2017-9-9,370
2017-9-10,370
2017-9-11,370
2017-9-12,370
2017-9-13,355
2017-9-14,355
2017-9-15,355
2017-9-16,355
2017-9-17,355
2017-9-18,355
2017-9-19,342
